Y,X,PC_4,Year,Gemeente code,Provincie code,Provincie name,Gemeente name
52.6371013298,6.68290154124,7779,2020,160,23,Overijssel,Hardenberg
52.6932623693,6.61801257493,7918,2020,118,22,Drenthe,Hoogeveen
52.4845951297,6.11757277777,8014,2020,193,23,Overijssel,Zwolle
52.4086564284,5.88356279536,8084,2020,230,25,Gelderland,Elburg
52.4819666463,6.01314451906,8094,2020,269,25,Gelderland,Oldebroek
52.3340752637,6.20464921973,8124,2020,1773,23,Overijssel,Olst-Wijhe
52.4441539535,6.24628684188,8141,2020,177,23,Overijssel,Raalte
52.4456555015,6.36148946318,8151,2020,148,23,Overijssel,Dalfsen
52.3660883143,5.93244212978,8162,2020,232,25,Gelderland,Epe
52.3294219757,6.08952516336,8196,2020,1773,23,Overijssel,Olst-Wijhe
52.5339965,5.46945836984,8231,2020,995,24,Flevoland,Lelystad
52.4958044744,5.42349798021,8244,2020,995,24,Flevoland,Lelystad
52.5785203079,6.0463205602,8294,2020,1896,23,Overijssel,Zwartewaterland
52.842003741,6.15695207736,8383,2020,1701,22,Drenthe,Westerveld
52.9973897392,5.98285237804,8405,2020,86,21,Fryslân,Opsterland
52.9437735643,6.34153891763,8426,2020,85,21,Fryslân,Ooststellingwerf
52.9403378512,5.89825961556,8461,2020,1940,21,Fryslân,De Fryske Marren
52.9124911117,6.03120823036,8476,2020,98,21,Fryslân,Weststellingwerf
53.0702229662,5.47720583665,8745,2020,1900,21,Fryslân,Súdwest-Fryslân
53.0847308012,5.39739913004,8753,2020,1900,21,Fryslân,Súdwest-Fryslân
53.1623876011,5.45328765203,8862,2020,72,21,Fryslân,Harlingen
53.2079898792,5.84457751363,8925,2020,80,21,Fryslân,Leeuwarden
53.0991796134,5.7574816615,9012,2020,1900,21,Fryslân,Súdwest-Fryslân
53.0690795032,5.74221583013,9014,2020,1900,21,Fryslân,Súdwest-Fryslân
53.3022281586,5.79057700519,9074,2020,1970,21,Fryslân,Noardeast-Fryslân
53.2260032881,5.83141125734,9081,2020,80,21,Fryslân,Leeuwarden
53.2955618151,5.99321415315,9104,2020,1891,21,Fryslân,Dantumadiel
53.2990118904,6.03070710384,9113,2020,1891,21,Fryslân,Dantumadiel
53.3260992528,5.89819369873,9175,2020,1970,21,Fryslân,Noardeast-Fryslân
53.1821481193,5.91253584313,9265,2020,737,21,Fryslân,Tytsjerksteradiel
53.317724477,6.19360488161,9293,2020,1970,21,Fryslân,Noardeast-Fryslân
53.0836265105,6.33259754568,9343,2020,1699,22,Drenthe,Noordenveld
52.8619333727,6.49867771945,9411,2020,1731,22,Drenthe,Midden-Drenthe
53.0359000632,6.56533976259,9486,2020,106,22,Drenthe,Assen
52.9116649938,7.0320343565,9564,2020,1681,22,Drenthe,Borger-Odoorn
53.0442966398,7.00085051507,9661,2020,37,20,Groningen,Stadskanaal
53.1586438919,7.00839553496,9677,2020,1895,20,Groningen,Oldambt
53.2769466178,6.52902172484,9774,2020,1966,20,Groningen,Het Hogeland
53.3096118712,6.73889893404,9793,2020,14,20,Groningen,Groningen
53.3646746642,6.38767919303,9965,2020,1966,20,Groningen,Het Hogeland
53.3874905633,6.67718316395,9997,2020,1966,20,Groningen,Het Hogeland
51.6686159748,5.13539138854,5151,2020,797,30,Noord-Brabant,Heusden
51.4850435304,5.70152349382,5709,2020,794,30,Noord-Brabant,Helmond
52.3853941294,4.9577199845,1023,2020,363,27,Noord-Holland,Amsterdam
52.3937446697,4.78673993715,1046,2020,363,27,Noord-Holland,Amsterdam
52.3409493346,4.99307646982,1111,2020,384,27,Noord-Holland,Diemen
52.382247461,5.21316952174,1314,2020,34,24,Flevoland,Almere
52.4388325291,4.83325236885,1501,2020,479,27,Noord-Holland,Zaanstad
52.6053248268,4.97969284425,1631,2020,1598,27,Noord-Holland,Koggenland
52.6247241037,4.87582355504,1646,2020,361,27,Noord-Holland,Alkmaar
52.6677100136,4.97533590102,1652,2020,1598,27,Noord-Holland,Koggenland
52.7337037109,5.01802278957,1657,2020,420,27,Noord-Holland,Medemblik
52.7054950277,5.14972285595,1681,2020,420,27,Noord-Holland,Medemblik
52.6779463919,5.06337577954,1685,2020,420,27,Noord-Holland,Medemblik
52.7814714938,4.78163376257,1742,2020,441,27,Noord-Holland,Schagen
52.6385743827,4.76309857835,1823,2020,361,27,Noord-Holland,Alkmaar
52.4437341401,4.67607876952,1981,2020,453,27,Noord-Holland,Velsen
52.4370839873,4.62398467948,2071,2020,453,27,Noord-Holland,Velsen
52.3542018719,4.60503825262,2106,2020,397,27,Noord-Holland,Heemstede
52.2427071711,4.67687323575,2154,2020,394,27,Noord-Holland,Haarlemmermeer
52.2151255419,4.57323321428,2159,2020,1884,28,Zuid-Holland,Kaag en Braassem
52.1182301643,4.42571804108,2252,2020,626,28,Zuid-Holland,Voorschoten
52.0849311346,4.37535735946,2272,2020,1916,28,Zuid-Holland,Leidschendam-Voorburg
52.038106117,4.34918584557,2289,2020,603,28,Zuid-Holland,Rijswijk
52.1392845177,4.49851613343,2322,2020,546,28,Zuid-Holland,Leiden
52.152075501,4.63983933234,2401,2020,484,28,Zuid-Holland,Alphen aan den Rijn
52.0736521359,4.32145604432,2515,2020,518,28,Zuid-Holland,'s-Gravenhage
52.0613669002,4.32754606263,2522,2020,518,28,Zuid-Holland,'s-Gravenhage
51.9828808587,4.34526824091,2622,2020,503,28,Zuid-Holland,Delft
51.9961260569,4.35605225084,2624,2020,503,28,Zuid-Holland,Delft
52.0218073525,4.72674007243,2805,2020,513,28,Zuid-Holland,Gouda
51.9523627744,4.84855523843,2871,2020,1931,28,Zuid-Holland,Krimpenerwaard
51.9007797057,4.61844498635,2931,2020,1931,28,Zuid-Holland,Krimpenerwaard
51.9195722418,4.47649522159,3012,2020,599,28,Zuid-Holland,Rotterdam
51.9081864002,4.42725135396,3029,2020,599,28,Zuid-Holland,Rotterdam
51.7776920473,4.67484080814,3328,2020,505,28,Zuid-Holland,Dordrecht
51.8273441686,4.60769448244,3335,2020,642,28,Zuid-Holland,Zwijndrecht
51.9726911237,4.97741059492,3413,2020,331,26,Utrecht,Lopik
52.0931918609,4.84798714099,3443,2020,632,26,Utrecht,Woerden
52.1057802033,5.2017419712,3732,2020,310,26,Utrecht,De Bilt
52.255320552,5.32808164618,3754,2020,317,26,Utrecht,Eemnes
52.2061511819,5.42441186476,3826,2020,307,26,Utrecht,Amersfoort
52.356971247,5.67728525554,3849,2020,243,25,Gelderland,Harderwijk
51.9689052998,5.56113706258,3912,2020,340,26,Utrecht,Rhenen
51.9390857128,5.30007006462,4111,2020,214,25,Gelderland,Buren
51.8929968898,5.10363434016,4141,2020,1961,26,Utrecht,Vijfheerenlanden
51.8989250699,5.14887490998,4152,2020,1960,25,Gelderland,West Betuwe
51.8666095842,4.99864433732,4241,2020,1978,28,Zuid-Holland,Molenlanden
51.7763620324,4.82211107027,4251,2020,1959,30,Noord-Brabant,Altena
51.5926064135,3.62902670728,4354,2020,717,29,Zeeland,Veere
51.4707957426,4.31525595613,4625,2020,748,30,Noord-Brabant,Bergen op Zoom
51.5529564171,4.26411458409,4664,2020,748,30,Noord-Brabant,Bergen op Zoom
51.4801234476,4.397824786,4725,2020,1674,30,Noord-Brabant,Roosendaal
51.5179017614,4.36521616257,4726,2020,1674,30,Noord-Brabant,Roosendaal
51.5394341808,4.34204913476,4727,2020,1674,30,Noord-Brabant,Roosendaal
51.6523614616,4.60142066584,4761,2020,1709,30,Noord-Brabant,Moerdijk
51.5809344645,4.78872306062,4818,2020,758,30,Noord-Brabant,Breda
51.6936544771,4.91003358794,4944,2020,779,30,Noord-Brabant,Geertruidenberg
51.5345425275,5.18664780394,5066,2020,824,30,Noord-Brabant,Oisterwijk
51.6221647392,4.94079631712,5104,2020,766,30,Noord-Brabant,Dongen
51.6281730076,5.06806968322,5175,2020,809,30,Noord-Brabant,Loon op Zand
51.8066266396,5.64458424235,5355,2020,828,30,Noord-Brabant,Oss
51.7692069113,5.63007316559,5373,2020,828,30,Noord-Brabant,Oss
51.5844009249,5.54412820196,5465,2020,1948,30,Noord-Brabant,Meierijstad
51.5231451766,5.98600467837,5802,2020,984,31,Limburg,Venray
51.6126737722,5.99754048051,5826,2020,756,30,Noord-Brabant,Boxmeer
51.4561523045,6.14232130138,5973,2020,1507,31,Limburg,Horst aan de Maas
51.3196969921,6.00989025621,5988,2020,1894,31,Limburg,Peel en Maas
51.2137407008,5.78919972194,6011,2020,1640,31,Limburg,Leudal
51.0012695958,5.77512529263,6129,2020,971,31,Limburg,Stein
51.0028436637,5.84781303549,6135,2020,1883,31,Limburg,Sittard-Geleen
50.9610652092,5.80634404893,6161,2020,1883,31,Limburg,Sittard-Geleen
50.8482507575,5.86060766029,6305,2020,994,31,Limburg,Valkenburg aan de Geul
51.8429275118,5.93482786263,6575,2020,1945,25,Gelderland,Berg en Dal
51.6687667707,5.99266845499,6598,2020,907,31,Limburg,Gennep
51.7131694799,6.02042436426,6599,2020,907,31,Limburg,Gennep
51.976272301,5.67688483112,6706,2020,289,25,Gelderland,Wageningen
52.0297139692,5.88686985854,6816,2020,202,25,Gelderland,Arnhem
51.9891275323,5.99350299803,6883,2020,275,25,Gelderland,Rheden
51.9375414348,6.09718881885,6902,2020,1955,25,Gelderland,Montferland
51.9610163263,6.35497700642,7004,2020,222,25,Gelderland,Doetinchem
51.8926840494,6.50096102536,7095,2020,197,25,Gelderland,Aalten
52.0037347814,6.76261576315,7105,2020,294,25,Gelderland,Winterswijk
52.0849135189,6.19586472104,7226,2020,1876,25,Gelderland,Bronckhorst
52.2582782753,5.9452716548,7345,2020,200,25,Gelderland,Apeldoorn
52.2631056128,6.13593693269,7412,2020,150,23,Overijssel,Deventer
52.2716851533,6.16766503432,7415,2020,150,23,Overijssel,Deventer
52.2469787654,6.24504317891,7427,2020,150,23,Overijssel,Deventer
52.3324982642,6.49576194012,7466,2020,189,23,Overijssel,Wierden
52.2334433648,6.92255654909,7531,2020,153,23,Overijssel,Enschede
52.345416004,6.86727478232,7595,2020,1774,23,Overijssel,Dinkelland
52.4068456033,6.94857845515,7634,2020,1774,23,Overijssel,Dinkelland
52.580755984,6.60386852825,7773,2020,160,23,Overijssel,Hardenberg
52.734343518,6.56704482397,7912,2020,118,22,Drenthe,Hoogeveen
52.6674389961,6.37285158904,7924,2020,1690,22,Drenthe,De Wolden
52.7195870701,6.20062343635,7942,2020,119,22,Drenthe,Meppel
52.6987898514,6.26182707831,7965,2020,119,22,Drenthe,Meppel
52.5109514933,6.12718104082,8025,2020,193,23,Overijssel,Zwolle
52.4602827994,6.18241552964,8055,2020,177,23,Overijssel,Raalte
52.5161142422,5.55708912829,8219,2020,995,24,Flevoland,Lelystad
52.4906779557,5.47042247516,8233,2020,995,24,Flevoland,Lelystad
52.5892565244,5.94661358033,8277,2020,166,23,Overijssel,Kampen
52.6128755858,6.0244506942,8281,2020,1896,23,Overijssel,Zwartewaterland
52.7317228151,5.74045818292,8302,2020,171,24,Flevoland,Noordoostpolder
52.6413585159,5.71571820164,8308,2020,171,24,Flevoland,Noordoostpolder
52.7822002117,6.15341050007,8333,2020,1708,23,Overijssel,Steenwijkerland
52.799153269,5.83837647199,8374,2020,1708,23,Overijssel,Steenwijkerland
53.028729619,6.03420643282,8407,2020,86,21,Fryslân,Opsterland
52.8954987262,6.32040065543,8439,2020,1701,22,Drenthe,Westerveld
52.9707694972,5.89006438254,8447,2020,74,21,Fryslân,Heerenveen
52.9243205027,5.75481682428,8521,2020,1940,21,Fryslân,De Fryske Marren
52.8617042318,5.8242996052,8539,2020,1940,21,Fryslân,De Fryske Marren
53.0022579059,5.71618295401,8624,2020,1900,21,Fryslân,Súdwest-Fryslân
53.0371836335,5.72261269593,8626,2020,1900,21,Fryslân,Súdwest-Fryslân
52.9197992006,5.45650787525,8723,2020,1900,21,Fryslân,Súdwest-Fryslân
53.1231692494,5.56749208701,8732,2020,1900,21,Fryslân,Súdwest-Fryslân
53.2580006873,4.96263569234,8899,2020,96,21,Fryslân,Vlieland
53.130147218,5.82338444386,9006,2020,80,21,Fryslân,Leeuwarden
53.252164212,5.80030331689,9055,2020,80,21,Fryslân,Leeuwarden
53.3466075286,5.81683067888,9172,2020,1970,21,Fryslân,Noardeast-Fryslân
53.0799343279,6.0765533929,9211,2020,90,21,Fryslân,Smallingerland
53.1780873331,6.07167598253,9261,2020,737,21,Fryslân,Tytsjerksteradiel
53.1328041273,6.3144482655,9366,2020,1969,20,Groningen,Westerkwartier
52.8539223883,6.60695638927,9431,2020,1731,22,Drenthe,Midden-Drenthe
52.9315724943,6.60208874859,9446,2020,1680,22,Drenthe,Aa en Hunze
52.987221497,6.64350559342,9451,2020,1680,22,Drenthe,Aa en Hunze
53.017733461,7.12658473773,9541,2020,1950,20,Groningen,Westerwolde
53.0230867793,7.04397718346,9591,2020,37,20,Groningen,Stadskanaal
53.223185541,6.74196624417,9618,2020,1952,20,Groningen,Midden-Groningen
53.1444691905,7.03474921127,9671,2020,1895,20,Groningen,Oldambt
53.175198866,6.95469452737,9679,2020,1895,20,Groningen,Oldambt
53.1886790367,7.20395782847,9691,2020,1895,20,Groningen,Oldambt
53.1689384376,7.18332966909,9693,2020,1895,20,Groningen,Oldambt
53.2245745325,6.55211278487,9717,2020,14,20,Groningen,Groningen
53.2168175583,6.41521104596,9811,2020,1969,20,Groningen,Westerkwartier
53.3964052079,6.39967717283,9977,2020,1966,20,Groningen,Het Hogeland
53.4272626585,6.80607313662,9984,2020,1966,20,Groningen,Het Hogeland
52.503028823,4.66648529691,1965,2020,396,27,Noord-Holland,Heemskerk
51.9640742462,6.30760560542,7003,2020,222,25,Gelderland,Doetinchem
52.373325273,4.78137815716,1067,2020,363,27,Noord-Holland,Amsterdam
52.346080131,4.93222050094,1097,2020,363,27,Noord-Holland,Amsterdam
52.2641043871,4.85262610088,1188,2020,362,27,Noord-Holland,Amstelveen
52.3469563787,5.18311041322,1322,2020,34,24,Flevoland,Almere
52.340308834,5.24006003748,1356,2020,34,24,Flevoland,Almere
52.5160570123,5.00338237454,1446,2020,439,27,Noord-Holland,Purmerend
52.6296378281,4.90739432706,1645,2020,1598,27,Noord-Holland,Koggenland
52.7218520431,4.99239563245,1663,2020,432,27,Noord-Holland,Opmeer
52.7065033331,5.09607350591,1691,2020,420,27,Noord-Holland,Medemblik
52.6592409605,4.84865705672,1702,2020,398,27,Noord-Holland,Heerhugowaard
52.7109830043,4.78671749194,1724,2020,416,27,Noord-Holland,Langedijk
52.9399811155,4.77437218289,1785,2020,400,27,Noord-Holland,Den Helder
52.6345547897,4.72054806845,1816,2020,361,27,Noord-Holland,Alkmaar
52.6143834485,4.81730806509,1841,2020,361,27,Noord-Holland,Alkmaar
52.6742062756,4.72497196568,1862,2020,373,27,Noord-Holland,Bergen (NH)
52.4562279922,4.61118208185,1972,2020,453,27,Noord-Holland,Velsen
52.3835770371,4.63692581981,2011,2020,392,27,Noord-Holland,Haarlem
52.2835036256,4.63146562804,2152,2020,394,27,Noord-Holland,Haarlemmermeer
52.1533315067,4.41559770048,2241,2020,629,28,Zuid-Holland,Wassenaar
52.1278250883,4.42853469118,2254,2020,626,28,Zuid-Holland,Voorschoten
52.0734375254,4.3702801055,2271,2020,1916,28,Zuid-Holland,Leidschendam-Voorburg
52.030103033,4.32692407172,2287,2020,603,28,Zuid-Holland,Rijswijk
52.1694643288,4.49644770366,2316,2020,546,28,Zuid-Holland,Leiden
52.1691476399,4.46843153195,2333,2020,546,28,Zuid-Holland,Leiden
52.128746108,4.5228344693,2382,2020,638,28,Zuid-Holland,Zoeterwoude
52.0555620073,4.24805947767,2552,2020,518,28,Zuid-Holland,'s-Gravenhage
52.0736738282,4.27082694596,2563,2020,518,28,Zuid-Holland,'s-Gravenhage
52.0663492357,4.28440806065,2573,2020,518,28,Zuid-Holland,'s-Gravenhage
52.1085618987,4.31361530372,2597,2020,518,28,Zuid-Holland,'s-Gravenhage
52.0309778145,4.16861075636,2684,2020,1783,28,Zuid-Holland,Westland
51.9324207425,4.59069653908,2903,2020,502,28,Zuid-Holland,Capelle aan den IJssel
51.8613322723,4.71146043722,2969,2020,1978,28,Zuid-Holland,Molenlanden
51.8684083304,4.82713914862,2973,2020,1978,28,Zuid-Holland,Molenlanden
51.8908515219,4.58117045816,2987,2020,597,28,Zuid-Holland,Ridderkerk
51.9183579402,4.42459963503,3028,2020,599,28,Zuid-Holland,Rotterdam
51.9321738561,4.23151334679,3145,2020,556,28,Zuid-Holland,Maassluis
51.873861363,4.20825195769,3238,2020,501,28,Zuid-Holland,Brielle
51.7718141777,4.60610035865,3295,2020,1963,28,Zuid-Holland,Hoeksche Waard
51.8321302876,4.67926273325,3351,2020,590,28,Zuid-Holland,Papendrecht
52.0827252438,4.87800620061,3442,2020,632,26,Utrecht,Woerden
52.0747639035,4.86683183555,3448,2020,632,26,Utrecht,Woerden
52.0961648035,5.09225067539,3532,2020,344,26,Utrecht,Utrecht
52.1196231279,5.0753187316,3555,2020,344,26,Utrecht,Utrecht
52.0911567915,5.13553178367,3581,2020,344,26,Utrecht,Utrecht
52.0902229806,5.23632854954,3702,2020,355,26,Utrecht,Zeist
52.1012311105,5.23916541499,3705,2020,355,26,Utrecht,Zeist
52.1307398475,5.1582868307,3737,2020,310,26,Utrecht,De Bilt
52.1929226995,5.69940768119,3776,2020,203,25,Gelderland,Barneveld
52.1611794435,5.51994243648,3784,2020,203,25,Gelderland,Barneveld
51.9493201387,5.27742647276,4112,2020,214,25,Gelderland,Buren
51.8227550004,5.2005166361,4175,2020,1960,25,Gelderland,West Betuwe
51.8250327846,5.01468299546,4213,2020,512,28,Zuid-Holland,Gorinchem
51.7401871665,5.08582917678,4265,2020,1959,30,Noord-Brabant,Altena
51.6864505413,3.94115264587,4317,2020,1676,29,Zeeland,Schouwen-Duiveland
51.5324460866,3.45648519923,4361,2020,717,29,Zeeland,Veere
51.4582353997,3.57241483614,4383,2020,718,29,Zeeland,Vlissingen
51.3156879339,3.85772463132,4535,2020,715,29,Zeeland,Terneuzen
51.4871452186,4.28646019541,4615,2020,748,30,Noord-Brabant,Bergen op Zoom
51.5928685123,4.31613163271,4652,2020,851,30,Noord-Brabant,Steenbergen
51.52945929,4.60919209305,4714,2020,840,30,Noord-Brabant,Rucphen
51.4973614113,4.57294891141,4722,2020,840,30,Noord-Brabant,Rucphen
51.6172285228,4.81538540574,4847,2020,758,30,Noord-Brabant,Breda
51.5992341562,4.87830491271,4849,2020,826,30,Noord-Brabant,Oosterhout
51.5496066047,5.06831502364,5025,2020,855,30,Noord-Brabant,Tilburg
51.5398341915,5.05936657905,5026,2020,855,30,Noord-Brabant,Tilburg
51.562567635,5.22472816228,5062,2020,824,30,Noord-Brabant,Oisterwijk
51.63878303,4.97400722661,5106,2020,766,30,Noord-Brabant,Dongen
51.4880035616,4.95395337635,5131,2020,1723,30,Noord-Brabant,Alphen-Chaam
51.6881494307,5.30236279174,5211,2020,796,30,Noord-Brabant,'s-Hertogenbosch
51.8022167607,5.05280400788,5307,2020,297,25,Gelderland,Zaltbommel
51.7338261616,5.62704647873,5374,2020,1685,30,Noord-Brabant,Landerd
51.7519301305,5.8614887203,5433,2020,1684,30,Noord-Brabant,Cuijk
51.395152214,5.3980851738,5504,2020,861,30,Noord-Brabant,Veldhoven
51.4840270118,5.79379241526,5752,2020,762,30,Noord-Brabant,Deurne
51.4030271071,5.89443423531,5759,2020,762,30,Noord-Brabant,Deurne
51.5753603145,5.93234180041,5825,2020,756,30,Noord-Brabant,Boxmeer
51.6225582703,5.8717723143,5845,2020,1702,30,Noord-Brabant,Sint Anthonis
51.3721711828,6.17216120794,5911,2020,983,31,Limburg,Venlo
51.3336794883,6.15574611296,5932,2020,983,31,Limburg,Venlo
51.309203301,5.96559760622,5987,2020,1894,31,Limburg,Peel en Maas
51.2347969091,5.94186432957,6081,2020,1640,31,Limburg,Leudal
51.1104823366,5.87078980764,6101,2020,1711,31,Limburg,Echt-Susteren
51.1291180005,5.85016356739,6107,2020,1641,31,Limburg,Maasgouw
50.9904859927,5.85035414489,6134,2020,1883,31,Limburg,Sittard-Geleen
50.8236665166,5.70837148239,6229,2020,935,31,Limburg,Maastricht
50.7725330312,5.82361854176,6255,2020,1903,31,Limburg,Eijsden-Margraten
50.7892778789,5.92009856172,6281,2020,1729,31,Limburg,Gulpen-Wittem
50.8603839321,5.78637986336,6325,2020,994,31,Limburg,Valkenburg aan de Geul
50.8669993313,5.92857252233,6367,2020,986,31,Limburg,Voerendaal
50.8523462436,6.03098883266,6465,2020,928,31,Limburg,Kerkrade
51.8314064711,5.84910506275,6531,2020,268,25,Gelderland,Nijmegen
51.7563513499,5.89445712333,6585,2020,944,31,Limburg,Mook en Middelaar
51.7306820244,5.90252464646,6587,2020,944,31,Limburg,Mook en Middelaar
51.7113185082,5.99684514626,6595,2020,907,31,Limburg,Gennep
51.8797898429,5.60581448489,6652,2020,225,25,Gelderland,Druten
52.0480390991,5.65973441526,6712,2020,228,25,Gelderland,Ede
51.9292614576,6.02681015419,6923,2020,226,25,Gelderland,Duiven
52.0570497183,6.10031155349,6951,2020,275,25,Gelderland,Rheden
51.9935378235,6.07365104713,6987,2020,299,25,Gelderland,Zevenaar
51.9053658161,6.25361517886,7038,2020,1955,25,Gelderland,Montferland
51.95174295,6.41946786257,7054,2020,1509,25,Gelderland,Oude IJsselstreek
51.906974802,6.40299321932,7064,2020,1509,25,Gelderland,Oude IJsselstreek
51.9713924057,6.73131823661,7101,2020,294,25,Gelderland,Winterswijk
52.2136948013,5.96128927412,7311,2020,200,25,Gelderland,Apeldoorn
52.2408254767,6.18608433197,7418,2020,150,23,Overijssel,Deventer
52.2487863945,6.21034784185,7422,2020,150,23,Overijssel,Deventer
52.3816075545,6.70718019191,7614,2020,183,23,Overijssel,Tubbergen
52.5374247951,6.66602662388,7695,2020,160,23,Overijssel,Hardenberg
52.5039586275,6.35782604324,7734,2020,175,23,Overijssel,Ommen
52.6093955552,6.67297999036,7783,2020,160,23,Overijssel,Hardenberg
52.7479210933,6.96744437701,7885,2020,114,22,Drenthe,Emmen
52.7029019683,7.04007649584,7894,2020,114,22,Drenthe,Emmen
52.5610387735,6.15762476423,8035,2020,1896,23,Overijssel,Zwartewaterland
52.3724509284,5.82748938593,8072,2020,302,25,Gelderland,Nunspeet
52.4524432617,6.31925025825,8152,2020,148,23,Overijssel,Dalfsen
52.4157369288,6.12405849607,8198,2020,1773,23,Overijssel,Olst-Wijhe
52.4492014017,5.68128382776,8256,2020,303,24,Flevoland,Dronten
52.5641857852,5.99654415393,8293,2020,166,23,Overijssel,Kampen
52.7781028721,5.96423356607,8377,2020,1708,23,Overijssel,Steenwijkerland
52.9169499654,6.28646363381,8438,2020,1701,22,Drenthe,Westerveld
52.9436439619,5.63513014542,8551,2020,1900,21,Fryslân,Súdwest-Fryslân
53.0443988154,5.65388689442,8602,2020,1900,21,Fryslân,Súdwest-Fryslân
53.014180949,5.60084465822,8618,2020,1900,21,Fryslân,Súdwest-Fryslân
52.8689881605,5.41048625934,8721,2020,1900,21,Fryslân,Súdwest-Fryslân
53.077941975,5.4522547382,8746,2020,1900,21,Fryslân,Súdwest-Fryslân
53.118437751,5.63748269053,8844,2020,1900,21,Fryslân,Súdwest-Fryslân
53.2182716355,5.49376118384,8855,2020,1949,21,Fryslân,Waadhoeke
53.116598166,5.7356079465,9021,2020,1900,21,Fryslân,Súdwest-Fryslân
53.1700650663,5.69991891762,9027,2020,80,21,Fryslân,Leeuwarden
53.1501902783,5.80014929571,9088,2020,80,21,Fryslân,Leeuwarden
53.2157730963,5.95276193857,9254,2020,737,21,Fryslân,Tytsjerksteradiel
53.2510121703,6.15794970139,9285,2020,59,21,Fryslân,Achtkarspelen
53.1139212226,6.46484848842,9304,2020,1699,22,Drenthe,Noordenveld
53.0847156433,6.37956463271,9342,2020,1699,22,Drenthe,Noordenveld
53.2014597983,6.33781002285,9359,2020,1969,20,Groningen,Westerkwartier
52.8220984728,6.62958414252,9438,2020,1731,22,Drenthe,Midden-Drenthe
53.0186166045,6.5263360992,9489,2020,106,22,Drenthe,Assen
53.1096175781,6.58155425684,9494,2020,1730,22,Drenthe,Tynaarlo
52.9930462493,6.84145096391,9514,2020,1680,22,Drenthe,Aa en Hunze
53.1534211143,6.74326316106,9602,2020,1952,20,Groningen,Midden-Groningen
53.1067135851,6.81873041849,9631,2020,47,20,Groningen,Veendam
53.2347668068,6.59246416522,9731,2020,14,20,Groningen,Groningen
53.2489266063,6.58885372618,9737,2020,14,20,Groningen,Groningen
53.2045929064,6.43996767556,9828,2020,1969,20,Groningen,Westerkwartier
53.1805646673,6.2447759997,9864,2020,1969,20,Groningen,Westerkwartier
51.5773377388,4.32584288655,4651,2020,851,30,Noord-Brabant,Steenbergen
52.375555382,4.89638572979,1012,2020,363,27,Noord-Holland,Amsterdam
52.3524579755,4.77798876256,1060,2020,363,27,Noord-Holland,Amsterdam
52.3412886205,4.81805377078,1066,2020,363,27,Noord-Holland,Amsterdam
52.3172497486,4.98008249161,1104,2020,363,27,Noord-Holland,Amsterdam
52.330624315,4.94003285314,1115,2020,437,27,Noord-Holland,Ouder-Amstel
52.4589918876,4.90556885969,1127,2020,415,27,Noord-Holland,Landsmeer
52.395687683,4.72954621943,1165,2020,394,27,Noord-Holland,Haarlemmermeer
52.3699399057,5.2769221133,1329,2020,34,24,Flevoland,Almere
52.3021091135,5.07390965552,1381,2020,457,27,Noord-Holland,Weesp
52.2604490127,4.70267472511,1435,2020,394,27,Noord-Holland,Haarlemmermeer
52.599892358,5.01398675562,1476,2020,385,27,Noord-Holland,Edam-Volendam
52.7595996525,4.91881172442,1731,2020,1911,27,Noord-Holland,Hollands Kroon
52.790661861,4.85228868912,1768,2020,1911,27,Noord-Holland,Hollands Kroon
52.8433414895,5.08293516438,1773,2020,1911,27,Noord-Holland,Hollands Kroon
53.0778039893,4.82562848966,1793,2020,448,27,Noord-Holland,Texel
52.6513639464,4.78219989322,1822,2020,361,27,Noord-Holland,Alkmaar
52.6639885393,4.78620736767,1834,2020,416,27,Noord-Holland,Langedijk
52.5409858732,4.68149672739,1902,2020,383,27,Noord-Holland,Castricum
52.4141875212,4.70420398664,2064,2020,394,27,Noord-Holland,Haarlemmermeer
52.316395786,4.62297566408,2136,2020,394,27,Noord-Holland,Haarlemmermeer
52.2568434415,4.54419435479,2161,2020,553,28,Zuid-Holland,Lisse
52.1293922051,4.36020215413,2243,2020,629,28,Zuid-Holland,Wassenaar
52.0921536677,4.39992996578,2264,2020,1916,28,Zuid-Holland,Leidschendam-Voorburg
52.0474035337,4.32235343746,2283,2020,603,28,Zuid-Holland,Rijswijk
52.202559804,4.52096761495,2361,2020,1525,28,Zuid-Holland,Teylingen
51.9925811267,4.33965895707,2625,2020,503,28,Zuid-Holland,Delft
52.0063211154,4.31768168981,2635,2020,1842,28,Zuid-Holland,Midden-Delfland
51.9935556766,4.16788198285,2691,2020,1783,28,Zuid-Holland,Westland
52.0686625988,4.48850156213,2726,2020,637,28,Zuid-Holland,Zoetermeer
51.9196485285,4.48783751921,3011,2020,599,28,Zuid-Holland,Rotterdam
51.9611306137,4.50612726418,3055,2020,599,28,Zuid-Holland,Rotterdam
51.9252599362,4.55007467079,3065,2020,599,28,Zuid-Holland,Rotterdam
51.8812378135,4.54623750301,3079,2020,599,28,Zuid-Holland,Rotterdam
51.9196253724,4.27228038323,3141,2020,556,28,Zuid-Holland,Maassluis
51.8378225541,4.3846639744,3207,2020,1930,28,Zuid-Holland,Nissewaard
51.6800873683,4.27795478526,3256,2020,1924,28,Zuid-Holland,Goeree-Overflakkee
51.849588776,4.76745793021,3366,2020,1978,28,Zuid-Holland,Molenlanden
